subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
3,visual,internal,30,35,1,uni,18--27,14--24,2,23,18--27,14--24,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,30,1,uni,2--6,12--22,2,27,2--6,12--22,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,40,1,uni,1--10,5--13,2,28,1--10,5--13,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,25,2,uni,7--19,4--11,2,31,7--19,4--11,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,22.5,2,uni,20--28,5--13,2,32,20--28,5--13,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,20,2,uni,3--8,9--21,2,36,3--8,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,35,2,uni,18--27,17--26,1,39,17--26,18--27,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,37.5,2,uni,16--23,17--26,1,47,17--26,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,40,2,uni,1--10,15--25,1,51,15--25,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,30,2,uni,2--6,9--21,1,52,9--21,2--6,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,25,3,uni,7--19,17--26,1,60,17--26,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,40,3,uni,1--10,17--26,2,63,1--10,17--26,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,37.5,3,uni,16--23,4--11,2,67,16--23,4--11,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,20,3,uni,3--8,12--22,2,71,3--8,12--22,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,30,3,uni,2--6,15--25,2,75,2--6,15--25,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,35,3,uni,18--27,14--24,1,79,14--24,18--27,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,22.5,3,uni,20--28,4--11,2,80,20--28,4--11,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,22.5,4,uni,20--28,14--24,1,87,14--24,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,20,4,uni,3--8,4--11,1,96,4--11,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,37.5,4,uni,16--23,17--26,1,99,17--26,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,40,4,uni,1--10,9--21,1,103,9--21,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,25,4,uni,7--19,15--25,2,104,7--19,15--25,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,35,4,uni,18--27,5--13,2,108,18--27,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,30,4,uni,2--6,14--24,1,112,14--24,2--6,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,37.5,5,uni,16--23,14--24,1,116,14--24,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,22.5,5,uni,20--28,4--11,1,119,4--11,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,40,5,uni,1--10,9--21,2,120,1--10,9--21,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,25,5,uni,7--19,15--25,1,124,15--25,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,30,5,uni,2--6,17--26,1,131,17--26,2--6,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,20,5,uni,3--8,17--26,1,132,17--26,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
3,visual,internal,30,35,5,uni,18--27,5--13,2,135,18--27,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
3,proprio,internal,30,25,1,uni,18--27,9--21,1,3,9--21,18--27,30,25,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,35,1,uni,1--10,17--26,2,8,1--10,17--26,35,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,20,1,uni,7--19,5--13,1,15,5--13,7--19,30,20,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,37.5,1,uni,3--8,4--11,2,16,3--8,4--11,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,22.5,1,uni,2--6,4--11,2,19,2--6,4--11,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,40,1,uni,20--28,17--26,1,20,17--26,20--28,30,40,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,30,1,uni,16--23,9--21,1,24,9--21,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,25,2,uni,18--27,4--11,2,35,18--27,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,22.5,2,uni,2--6,15--25,1,40,15--25,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,35,2,uni,1--10,14--24,2,43,1--10,14--24,35,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,20,2,uni,7--19,12--22,1,44,12--22,7--19,30,20,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,30,2,uni,16--23,12--22,1,48,12--22,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,37.5,2,uni,3--8,14--24,1,55,14--24,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,40,2,uni,20--28,5--13,2,56,20--28,5--13,40,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,37.5,3,uni,3--8,5--13,1,59,5--13,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,22.5,3,uni,2--6,15--25,1,64,15--25,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,20,3,uni,7--19,9--21,2,68,7--19,9--21,20,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,25,3,uni,18--27,5--13,1,72,5--13,18--27,30,25,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,35,3,uni,1--10,12--22,1,76,12--22,1--10,30,35,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,40,3,uni,20--28,9--21,2,83,20--28,9--21,40,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,30,3,uni,16--23,14--24,1,84,14--24,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,20,4,uni,7--19,9--21,2,88,7--19,9--21,20,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,35,4,uni,1--10,12--22,1,91,12--22,1--10,30,35,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,22.5,4,uni,2--6,4--11,1,92,4--11,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,30,4,uni,16--23,17--26,1,95,17--26,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,25,4,uni,18--27,5--13,1,100,5--13,18--27,30,25,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,40,4,uni,20--28,12--22,1,107,12--22,20--28,30,40,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,37.5,4,uni,3--8,15--25,1,111,15--25,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,30,5,uni,16--23,12--22,2,115,16--23,12--22,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,37.5,5,uni,3--8,14--24,2,123,3--8,14--24,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,20,5,uni,7--19,9--21,2,127,7--19,9--21,20,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,25,5,uni,18--27,4--11,2,128,18--27,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,35,5,uni,1--10,15--25,1,136,15--25,1--10,30,35,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,22.5,5,uni,2--6,12--22,2,139,2--6,12--22,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,internal,30,40,5,uni,20--28,5--13,1,140,5--13,20--28,30,40,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,40,1,uni,18--27,5--13,2,1,18--27,5--13,40,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,35,1,uni,7--19,5--13,1,2,5--13,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,20,1,uni,16--23,15--25,1,5,15--25,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,30,1,uni,20--28,4--11,1,6,4--11,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,37.5,1,uni,2--6,12--22,2,10,2--6,12--22,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,22.5,1,uni,1--10,9--21,2,14,1--10,9--21,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,25,1,uni,3--8,12--22,1,21,12--22,3--8,30,25,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,25,2,uni,3--8,14--24,2,29,3--8,14--24,25,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,20,2,uni,16--23,15--25,1,30,15--25,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,35,2,uni,7--19,14--24,1,33,14--24,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,22.5,2,uni,1--10,12--22,2,37,1--10,12--22,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,37.5,2,uni,2--6,12--22,1,45,12--22,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,30,2,uni,20--28,17--26,1,46,17--26,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,40,2,uni,18--27,4--11,1,49,4--11,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,35,3,uni,7--19,9--21,2,58,7--19,9--21,35,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,22.5,3,uni,1--10,9--21,2,61,1--10,9--21,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,40,3,uni,18--27,12--22,1,69,12--22,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,25,3,uni,3--8,4--11,2,74,3--8,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,30,3,uni,20--28,14--24,1,77,14--24,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,20,3,uni,16--23,5--13,2,78,16--23,5--13,20,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,37.5,3,uni,2--6,12--22,2,82,2--6,12--22,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,22.5,4,uni,1--10,5--13,1,85,5--13,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,35,4,uni,7--19,5--13,1,86,5--13,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,25,4,uni,3--8,4--11,2,97,3--8,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,30,4,uni,20--28,4--11,1,101,4--11,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,20,4,uni,16--23,17--26,1,105,17--26,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,37.5,4,uni,2--6,17--26,1,109,17--26,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,40,4,uni,18--27,9--21,2,110,18--27,9--21,40,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,25,5,uni,3--8,17--26,2,114,3--8,17--26,25,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,22.5,5,uni,1--10,9--21,1,121,9--21,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,37.5,5,uni,2--6,5--13,1,125,5--13,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,35,5,uni,7--19,5--13,2,126,7--19,5--13,35,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,20,5,uni,16--23,4--11,1,129,4--11,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,40,5,uni,18--27,15--25,2,133,18--27,15--25,40,30,0,30,1,0,0,0,0,NA,NA,NA
3,proprio,external,30,30,5,uni,20--28,15--25,1,134,15--25,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
