subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
8,proprio,external,30,40,1,uni,1--10,17--26,2,1,1--10,17--26,40,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,35,1,uni,20--28,5--13,2,5,20--28,5--13,35,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,30,1,uni,7--19,17--26,2,10,7--19,17--26,30,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,22.5,1,uni,18--27,5--13,2,11,18--27,5--13,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,20,1,uni,16--23,9--21,1,16,9--21,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,25,1,uni,2--6,15--25,2,17,2--6,15--25,25,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,37.5,1,uni,3--8,9--21,2,19,3--8,9--21,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,20,2,uni,16--23,9--21,2,22,16--23,9--21,20,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,30,2,uni,7--19,5--13,1,23,5--13,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,40,2,uni,1--10,12--22,1,28,12--22,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,25,2,uni,2--6,4--11,2,29,2--6,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,22.5,2,uni,18--27,17--26,1,31,17--26,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,35,2,uni,20--28,15--25,1,34,15--25,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,37.5,2,uni,3--8,4--11,1,35,4--11,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,20,3,uni,16--23,14--24,1,47,14--24,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,37.5,3,uni,3--8,17--26,1,49,17--26,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,22.5,3,uni,18--27,14--24,1,50,14--24,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,30,3,uni,7--19,15--25,1,53,15--25,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,35,3,uni,20--28,9--21,1,56,9--21,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,40,3,uni,1--10,12--22,1,58,12--22,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,25,3,uni,2--6,15--25,2,62,2--6,15--25,25,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,35,4,uni,20--28,14--24,2,64,20--28,14--24,35,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,22.5,4,uni,18--27,12--22,2,65,18--27,12--22,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,30,4,uni,7--19,15--25,2,67,7--19,15--25,30,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,20,4,uni,16--23,5--13,2,68,16--23,5--13,20,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,37.5,4,uni,3--8,12--22,1,70,12--22,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,40,4,uni,1--10,5--13,2,77,1--10,5--13,40,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,25,4,uni,2--6,15--25,1,82,15--25,2--6,30,25,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,25,5,uni,2--6,15--25,1,85,15--25,2--6,30,25,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,20,5,uni,16--23,5--13,1,86,5--13,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,37.5,5,uni,3--8,9--21,1,89,9--21,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,22.5,5,uni,18--27,4--11,1,91,4--11,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,35,5,uni,20--28,9--21,1,98,9--21,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,40,5,uni,1--10,14--24,2,100,1--10,14--24,40,30,0,30,1,0,0,0,0,NA,NA,NA
8,proprio,external,30,30,5,uni,7--19,15--25,2,104,7--19,15--25,30,30,0,30,1,0,0,0,0,NA,NA,NA
8,visual,internal,30,30,1,uni,18--27,15--25,1,3,15--25,18--27,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,25,1,uni,16--23,4--11,2,6,16--23,4--11,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,20,1,uni,3--8,9--21,2,9,3--8,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,35,1,uni,2--6,5--13,1,12,5--13,2--6,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,22.5,1,uni,1--10,17--26,1,15,17--26,1--10,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,40,1,uni,20--28,14--24,2,18,20--28,14--24,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,37.5,1,uni,7--19,12--22,2,21,7--19,12--22,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,30,2,uni,18--27,14--24,1,24,14--24,18--27,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,35,2,uni,2--6,12--22,1,27,12--22,2--6,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,25,2,uni,16--23,4--11,2,30,16--23,4--11,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,40,2,uni,20--28,9--21,1,33,9--21,20--28,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,20,2,uni,3--8,17--26,2,36,3--8,17--26,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,22.5,2,uni,1--10,15--25,2,39,1--10,15--25,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,37.5,2,uni,7--19,5--13,2,42,7--19,5--13,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,22.5,3,uni,1--10,5--13,1,45,5--13,1--10,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,30,3,uni,18--27,17--26,1,48,17--26,18--27,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,40,3,uni,20--28,9--21,1,51,9--21,20--28,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,37.5,3,uni,7--19,15--25,2,54,7--19,15--25,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,20,3,uni,3--8,14--24,2,57,3--8,14--24,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,35,3,uni,2--6,4--11,2,60,2--6,4--11,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,25,3,uni,16--23,12--22,2,63,16--23,12--22,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,22.5,4,uni,1--10,5--13,1,66,5--13,1--10,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,25,4,uni,16--23,17--26,2,69,16--23,17--26,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,35,4,uni,2--6,12--22,2,72,2--6,12--22,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,20,4,uni,3--8,14--24,1,75,14--24,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,40,4,uni,20--28,9--21,1,78,9--21,20--28,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,37.5,4,uni,7--19,15--25,2,81,7--19,15--25,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,30,4,uni,18--27,4--11,1,84,4--11,18--27,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,22.5,5,uni,1--10,12--22,2,87,1--10,12--22,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,37.5,5,uni,7--19,17--26,1,90,17--26,7--19,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,20,5,uni,3--8,9--21,1,93,9--21,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,25,5,uni,16--23,15--25,1,96,15--25,16--23,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,35,5,uni,2--6,5--13,1,99,5--13,2--6,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,40,5,uni,20--28,14--24,2,102,20--28,14--24,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,internal,30,30,5,uni,18--27,4--11,2,105,18--27,4--11,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,22.5,1,uni,7--19,15--25,1,2,15--25,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,25,1,uni,20--28,4--11,1,4,4--11,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,35,1,uni,1--10,12--22,2,7,1--10,12--22,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,37.5,1,uni,16--23,14--24,2,8,16--23,14--24,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,30,1,uni,3--8,12--22,2,13,3--8,12--22,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,20,1,uni,2--6,4--11,1,14,4--11,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,40,1,uni,18--27,14--24,1,20,14--24,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,30,2,uni,3--8,12--22,1,25,12--22,3--8,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,35,2,uni,1--10,5--13,2,26,1--10,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,37.5,2,uni,16--23,9--21,2,32,16--23,9--21,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,22.5,2,uni,7--19,15--25,1,37,15--25,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,25,2,uni,20--28,17--26,1,38,17--26,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,20,2,uni,2--6,14--24,2,40,2--6,14--24,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,40,2,uni,18--27,14--24,1,41,14--24,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,22.5,3,uni,7--19,5--13,1,43,5--13,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,25,3,uni,20--28,5--13,1,44,5--13,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,40,3,uni,18--27,17--26,2,46,18--27,17--26,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,20,3,uni,2--6,12--22,2,52,2--6,12--22,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,37.5,3,uni,16--23,4--11,2,55,16--23,4--11,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,30,3,uni,3--8,9--21,2,59,3--8,9--21,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,35,3,uni,1--10,4--11,2,61,1--10,4--11,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,37.5,4,uni,16--23,4--11,1,71,4--11,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,22.5,4,uni,7--19,9--21,2,73,7--19,9--21,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,20,4,uni,2--6,4--11,2,74,2--6,4--11,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,25,4,uni,20--28,14--24,1,76,14--24,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,40,4,uni,18--27,17--26,2,79,18--27,17--26,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
8,visual,external,30,35,4,uni,1--10,9--21,1,80,9--21,1--10,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
