subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
6,visual,external,30,22.5,1,uni,18--27,17--26,2,2,18--27,17--26,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,37.5,1,uni,20--28,5--13,2,5,20--28,5--13,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,35,1,uni,3--8,4--11,2,9,3--8,4--11,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,25,1,uni,16--23,5--13,1,13,5--13,16--23,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,30,1,uni,1--10,14--24,2,14,1--10,14--24,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,40,1,uni,7--19,17--26,2,17,7--19,17--26,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,20,1,uni,2--6,9--21,2,18,2--6,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,22.5,2,uni,18--27,14--24,2,30,18--27,14--24,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,35,2,uni,3--8,5--13,2,41,3--8,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,25,2,uni,16--23,9--21,1,42,9--21,16--23,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,37.5,2,uni,20--28,17--26,2,49,20--28,17--26,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,40,2,uni,7--19,17--26,1,50,17--26,7--19,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,30,2,uni,1--10,4--11,1,53,4--11,1--10,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,20,2,uni,2--6,12--22,2,54,2--6,12--22,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,35,3,uni,3--8,4--11,1,58,4--11,3--8,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,30,3,uni,1--10,14--24,1,62,14--24,1--10,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,40,3,uni,7--19,9--21,1,65,9--21,7--19,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,22.5,3,uni,18--27,5--13,1,66,5--13,18--27,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,37.5,3,uni,20--28,12--22,1,74,12--22,20--28,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,25,3,uni,16--23,4--11,1,78,4--11,16--23,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,20,3,uni,2--6,14--24,1,82,14--24,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,35,4,uni,3--8,15--25,1,86,15--25,3--8,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,20,4,uni,2--6,14--24,1,89,14--24,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,30,4,uni,1--10,12--22,2,90,1--10,12--22,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,25,4,uni,16--23,5--13,2,97,16--23,5--13,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,22.5,4,uni,18--27,17--26,2,101,18--27,17--26,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,40,4,uni,7--19,9--21,1,105,9--21,7--19,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,37.5,4,uni,20--28,4--11,2,106,20--28,4--11,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,35,5,uni,3--8,4--11,2,113,3--8,4--11,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,20,5,uni,2--6,12--22,1,114,12--22,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,30,5,uni,1--10,5--13,1,122,5--13,1--10,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,40,5,uni,7--19,9--21,2,126,7--19,9--21,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,37.5,5,uni,20--28,12--22,1,129,12--22,20--28,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
6,visual,external,30,25,5,uni,16--23,17--26,1,130,17--26,16--23,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
