subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
2,visual,external,30,30,3,uni,20--28,5--13,2,39,20--28,5--13,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,25,3,uni,18--27,14--24,1,41,14--24,18--27,30,25,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,25,4,uni,18--27,12--22,1,43,12--22,18--27,30,25,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,20,4,uni,2--6,5--13,2,45,2--6,5--13,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,30,4,uni,20--28,4--11,1,47,4--11,20--28,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,40,4,uni,1--10,17--26,1,49,17--26,1--10,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,22.5,4,uni,3--8,14--24,2,51,3--8,14--24,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,35,4,uni,16--23,15--25,2,53,16--23,15--25,35,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,37.5,4,uni,7--19,9--21,2,55,7--19,9--21,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,30,5,uni,20--28,17--26,1,57,17--26,20--28,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,20,5,uni,2--6,5--13,2,59,2--6,5--13,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,35,5,uni,16--23,9--21,1,61,9--21,16--23,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,37.5,5,uni,7--19,14--24,2,63,7--19,14--24,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,40,5,uni,1--10,15--25,1,65,15--25,1--10,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,22.5,5,uni,3--8,4--11,2,67,3--8,4--11,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,external,30,25,5,uni,18--27,12--22,2,69,18--27,12--22,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,1,uni,7--19,17--26,2,2,7--19,17--26,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,1,uni,20--28,12--22,1,4,12--22,20--28,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,1,uni,2--6,15--25,2,6,2--6,15--25,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,1,uni,1--10,9--21,2,8,1--10,9--21,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,1,uni,3--8,5--13,2,10,3--8,5--13,35,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,1,uni,18--27,14--24,2,12,18--27,14--24,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,1,uni,16--23,4--11,1,14,4--11,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,2,uni,7--19,9--21,1,16,9--21,7--19,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,2,uni,18--27,12--22,2,18,18--27,12--22,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,2,uni,1--10,5--13,1,20,5--13,1--10,30,25,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,2,uni,20--28,15--25,1,22,15--25,20--28,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,2,uni,2--6,17--26,2,24,2--6,17--26,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,2,uni,3--8,4--11,1,26,4--11,3--8,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,2,uni,16--23,14--24,1,28,14--24,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,3,uni,16--23,4--11,2,30,16--23,4--11,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,3,uni,20--28,5--13,2,32,20--28,5--13,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,3,uni,18--27,15--25,1,34,15--25,18--27,30,37.5,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,3,uni,7--19,12--22,1,36,12--22,7--19,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,3,uni,2--6,14--24,2,38,2--6,14--24,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,3,uni,3--8,9--21,2,40,3--8,9--21,35,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,3,uni,1--10,17--26,1,42,17--26,1--10,30,25,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,4,uni,20--28,12--22,1,44,12--22,20--28,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,4,uni,16--23,17--26,1,46,17--26,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,4,uni,7--19,14--24,2,48,7--19,14--24,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,4,uni,1--10,15--25,2,50,1--10,15--25,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,4,uni,3--8,4--11,2,52,3--8,4--11,35,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,4,uni,18--27,9--21,1,54,9--21,18--27,30,37.5,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,4,uni,2--6,5--13,1,56,5--13,2--6,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,5,uni,20--28,4--11,1,58,4--11,20--28,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,5,uni,3--8,14--24,1,60,14--24,3--8,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,5,uni,16--23,15--25,2,62,16--23,15--25,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,5,uni,18--27,17--26,2,64,18--27,17--26,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,5,uni,2--6,9--21,2,66,2--6,9--21,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,5,uni,1--10,5--13,2,68,1--10,5--13,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,5,uni,7--19,12--22,1,70,12--22,7--19,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
