subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
10,proprio,external,30,22.5,1,uni,1--10,15--25,1,22,15--25,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,22.5,2,uni,1--10,9--21,2,29,1--10,9--21,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,25,2,uni,3--8,4--11,2,30,3--8,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,30,2,uni,20--28,15--25,1,34,15--25,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,20,2,uni,16--23,14--24,1,41,14--24,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,37.5,2,uni,2--6,12--22,1,49,12--22,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,35,2,uni,7--19,5--13,2,53,7--19,5--13,35,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,40,2,uni,18--27,17--26,1,54,17--26,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,35,3,uni,7--19,12--22,2,58,7--19,12--22,35,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,25,3,uni,3--8,15--25,2,61,3--8,15--25,25,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,30,3,uni,20--28,5--13,2,65,20--28,5--13,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,22.5,3,uni,1--10,14--24,1,69,14--24,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,20,3,uni,16--23,4--11,1,70,4--11,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,40,3,uni,18--27,17--26,1,73,17--26,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,37.5,3,uni,2--6,12--22,2,81,2--6,12--22,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,37.5,4,uni,2--6,5--13,1,86,5--13,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,35,4,uni,7--19,4--11,2,94,7--19,4--11,35,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,22.5,4,uni,1--10,14--24,1,98,14--24,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,25,4,uni,3--8,4--11,2,101,3--8,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,30,4,uni,20--28,9--21,2,102,20--28,9--21,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,20,4,uni,16--23,15--25,2,109,16--23,15--25,20,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,40,4,uni,18--27,14--24,2,110,18--27,14--24,40,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,40,5,uni,18--27,4--11,2,114,18--27,4--11,40,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,37.5,5,uni,2--6,4--11,1,117,4--11,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,25,5,uni,3--8,5--13,1,121,5--13,3--8,30,25,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,35,5,uni,7--19,17--26,1,126,17--26,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,20,5,uni,16--23,14--24,2,129,16--23,14--24,20,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,22.5,5,uni,1--10,17--26,2,134,1--10,17--26,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,external,30,30,5,uni,20--28,15--25,1,137,15--25,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,30,1,uni,16--23,9--21,2,3,16--23,9--21,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,20,1,uni,7--19,14--24,1,7,14--24,7--19,30,20,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,40,1,uni,20--28,14--24,1,8,14--24,20--28,30,40,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,22.5,1,uni,2--6,12--22,1,16,12--22,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,35,1,uni,1--10,17--26,1,20,17--26,1--10,30,35,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,37.5,1,uni,3--8,15--25,1,27,15--25,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,25,1,uni,18--27,15--25,1,28,15--25,18--27,30,25,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,37.5,2,uni,3--8,9--21,1,31,9--21,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,35,2,uni,1--10,12--22,1,32,12--22,1--10,30,35,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,22.5,2,uni,2--6,15--25,2,40,2--6,15--25,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,20,2,uni,7--19,4--11,2,44,7--19,4--11,20,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,40,2,uni,20--28,5--13,2,47,20--28,5--13,40,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,25,2,uni,18--27,12--22,2,48,18--27,12--22,25,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,30,2,uni,16--23,14--24,2,56,16--23,14--24,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,20,3,uni,7--19,5--13,1,60,5--13,7--19,30,20,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,40,3,uni,20--28,12--22,2,63,20--28,12--22,40,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,37.5,3,uni,3--8,14--24,2,68,3--8,14--24,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,22.5,3,uni,2--6,14--24,1,71,14--24,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,30,3,uni,16--23,15--25,1,72,15--25,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,35,3,uni,1--10,17--26,2,76,1--10,17--26,35,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,25,3,uni,18--27,9--21,1,79,9--21,18--27,30,25,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,40,4,uni,20--28,12--22,2,87,20--28,12--22,40,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,35,4,uni,1--10,5--13,1,91,5--13,1--10,30,35,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,22.5,4,uni,2--6,4--11,1,92,4--11,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,30,4,uni,16--23,9--21,1,95,9--21,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,37.5,4,uni,3--8,14--24,2,100,3--8,14--24,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,25,4,uni,18--27,4--11,2,103,18--27,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,20,4,uni,7--19,9--21,2,111,7--19,9--21,20,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,35,5,uni,1--10,4--11,2,115,1--10,4--11,35,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,30,5,uni,16--23,5--13,1,116,5--13,16--23,30,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,22.5,5,uni,2--6,14--24,1,119,14--24,2--6,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,20,5,uni,7--19,15--25,2,120,7--19,15--25,20,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,37.5,5,uni,3--8,5--13,2,131,3--8,5--13,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,25,5,uni,18--27,14--24,2,132,18--27,14--24,25,30,0,30,1,0,0,0,0,NA,NA,NA
10,proprio,internal,30,40,5,uni,20--28,15--25,2,139,20--28,15--25,40,30,0,30,1,0,0,0,0,NA,NA,NA
10,visual,internal,30,22.5,1,uni,20--28,17--26,2,4,20--28,17--26,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,37.5,1,uni,16--23,9--21,2,11,16--23,9--21,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,30,1,uni,2--6,12--22,1,12,12--22,2--6,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,40,1,uni,1--10,5--13,1,15,5--13,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,20,1,uni,3--8,4--11,1,19,4--11,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,35,1,uni,18--27,5--13,1,23,5--13,18--27,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,25,1,uni,7--19,4--11,1,24,4--11,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,37.5,2,uni,16--23,5--13,1,35,5--13,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,35,2,uni,18--27,9--21,2,36,18--27,9--21,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,30,2,uni,2--6,17--26,2,39,2--6,17--26,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,20,2,uni,3--8,15--25,2,43,3--8,15--25,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,40,2,uni,1--10,14--24,1,51,14--24,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,25,2,uni,7--19,17--26,2,52,7--19,17--26,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,22.5,2,uni,20--28,4--11,2,55,20--28,4--11,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,22.5,3,uni,20--28,12--22,1,59,12--22,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,20,3,uni,3--8,9--21,2,64,3--8,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,25,3,uni,7--19,15--25,1,67,15--25,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,30,3,uni,2--6,17--26,1,75,17--26,2--6,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,37.5,3,uni,16--23,4--11,2,80,16--23,4--11,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,40,3,uni,1--10,4--11,2,83,1--10,4--11,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,35,3,uni,18--27,5--13,2,84,18--27,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,22.5,4,uni,20--28,15--25,1,88,15--25,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,30,4,uni,2--6,5--13,2,96,2--6,5--13,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,40,4,uni,1--10,17--26,1,99,17--26,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,37.5,4,uni,16--23,12--22,2,104,16--23,12--22,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,35,4,uni,18--27,15--25,2,107,18--27,15--25,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,25,4,uni,7--19,17--26,2,108,7--19,17--26,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,20,4,uni,3--8,14--24,2,112,3--8,14--24,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,30,5,uni,2--6,17--26,2,123,2--6,17--26,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,25,5,uni,7--19,12--22,1,124,12--22,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,22.5,5,uni,20--28,4--11,1,127,4--11,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,40,5,uni,1--10,9--21,2,128,1--10,9--21,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,35,5,uni,18--27,12--22,2,135,18--27,12--22,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,20,5,uni,3--8,17--26,2,136,3--8,17--26,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
10,visual,internal,30,37.5,5,uni,16--23,9--21,2,140,16--23,9--21,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
