subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
2,visual,internal,30,37.5,1,uni,16--23,15--25,2,4,16--23,15--25,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,1,uni,3--8,5--13,2,7,3--8,5--13,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,1,uni,2--6,9--21,2,15,2--6,9--21,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,1,uni,7--19,4--11,2,16,7--19,4--11,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,1,uni,18--27,12--22,1,19,12--22,18--27,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,1,uni,1--10,9--21,1,20,9--21,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,1,uni,20--28,17--26,1,23,17--26,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,2,uni,3--8,17--26,2,31,3--8,17--26,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,2,uni,18--27,9--21,1,35,9--21,18--27,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,2,uni,7--19,17--26,1,36,17--26,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,2,uni,2--6,15--25,1,39,15--25,2--6,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,2,uni,1--10,4--11,1,47,4--11,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,2,uni,16--23,4--11,2,48,16--23,4--11,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,2,uni,20--28,9--21,1,51,9--21,20--28,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,3,uni,3--8,14--24,1,59,14--24,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,3,uni,7--19,17--26,1,64,17--26,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,3,uni,18--27,15--25,1,68,15--25,18--27,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,3,uni,2--6,5--13,2,71,2--6,5--13,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,3,uni,16--23,5--13,2,76,16--23,5--13,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,3,uni,1--10,4--11,2,79,1--10,4--11,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,3,uni,20--28,9--21,2,84,20--28,9--21,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,4,uni,16--23,17--26,1,88,17--26,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,4,uni,20--28,12--22,2,95,20--28,12--22,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,4,uni,18--27,9--21,2,96,18--27,9--21,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,4,uni,3--8,4--11,1,99,4--11,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,4,uni,2--6,9--21,2,103,2--6,9--21,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,4,uni,1--10,5--13,1,107,5--13,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,4,uni,7--19,15--25,2,112,7--19,15--25,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,35,5,uni,18--27,4--11,2,119,18--27,4--11,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,22.5,5,uni,20--28,12--22,2,123,20--28,12--22,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,25,5,uni,7--19,12--22,1,124,12--22,7--19,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,20,5,uni,3--8,9--21,1,131,9--21,3--8,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,40,5,uni,1--10,17--26,1,132,17--26,1--10,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,30,5,uni,2--6,15--25,2,139,2--6,15--25,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
2,visual,internal,30,37.5,5,uni,16--23,14--24,1,140,14--24,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
2,proprio,external,30,35,1,uni,7--19,4--11,1,6,4--11,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,30,1,uni,20--28,4--11,2,9,20--28,4--11,30,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,20,1,uni,16--23,14--24,2,10,16--23,14--24,20,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,25,1,uni,3--8,17--26,2,14,3--8,17--26,25,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,37.5,1,uni,2--6,5--13,2,17,2--6,5--13,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,40,1,uni,18--27,15--25,2,21,18--27,15--25,40,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,22.5,1,uni,1--10,9--21,2,22,1--10,9--21,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,20,2,uni,16--23,5--13,2,29,16--23,5--13,20,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,22.5,2,uni,1--10,17--26,1,33,17--26,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,30,2,uni,20--28,12--22,2,34,20--28,12--22,30,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,40,2,uni,18--27,4--11,1,38,4--11,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,35,2,uni,7--19,9--21,1,46,9--21,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,25,2,uni,3--8,15--25,2,49,3--8,15--25,25,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,37.5,2,uni,2--6,14--24,1,53,14--24,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,25,3,uni,3--8,14--24,2,61,3--8,14--24,25,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,30,3,uni,20--28,4--11,1,62,4--11,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,35,3,uni,7--19,15--25,2,66,7--19,15--25,35,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,40,3,uni,18--27,5--13,1,74,5--13,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,22.5,3,uni,1--10,9--21,2,78,1--10,9--21,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,20,3,uni,16--23,17--26,2,81,16--23,17--26,20,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,37.5,3,uni,2--6,17--26,2,82,2--6,17--26,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,20,4,uni,16--23,9--21,1,85,9--21,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,22.5,4,uni,1--10,17--26,1,93,17--26,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,35,4,uni,7--19,4--11,2,94,7--19,4--11,35,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,25,4,uni,3--8,12--22,2,97,3--8,12--22,25,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,30,4,uni,20--28,14--24,2,98,20--28,14--24,30,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,40,4,uni,18--27,15--25,1,109,15--25,18--27,30,40,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,37.5,4,uni,2--6,9--21,1,110,9--21,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,37.5,5,uni,2--6,9--21,2,113,2--6,9--21,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,30,5,uni,20--28,14--24,2,117,20--28,14--24,30,30,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,22.5,5,uni,1--10,15--25,1,126,15--25,1--10,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,35,5,uni,7--19,9--21,1,129,9--21,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,20,5,uni,16--23,12--22,1,130,12--22,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
2,proprio,external,30,40,5,uni,18--27,4--11,2,137,18--27,4--11,40,30,0,30,1,0,0,0,0,NA,NA,NA
