subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
5,visual,internal,30,35,5,uni,2--6,5--13,1,90,5--13,2--6,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,internal,30,22.5,5,uni,1--10,15--25,1,93,15--25,1--10,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,internal,30,25,5,uni,16--23,12--22,1,96,12--22,16--23,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,internal,30,37.5,5,uni,7--19,14--24,2,99,7--19,14--24,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,internal,30,30,5,uni,18--27,17--26,1,102,17--26,18--27,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,internal,30,40,5,uni,20--28,4--11,2,105,20--28,4--11,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,proprio,external,30,40,1,uni,1--10,15--25,1,2,15--25,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,30,1,uni,7--19,9--21,1,5,9--21,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,35,1,uni,20--28,9--21,1,8,9--21,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,37.5,1,uni,3--8,5--13,1,10,5--13,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,22.5,1,uni,18--27,4--11,1,14,4--11,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,25,1,uni,2--6,12--22,2,19,2--6,12--22,25,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,20,1,uni,16--23,14--24,2,20,16--23,14--24,20,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,20,2,uni,16--23,14--24,1,22,14--24,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,35,2,uni,20--28,15--25,2,26,20--28,15--25,35,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,37.5,2,uni,3--8,12--22,2,28,3--8,12--22,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,40,2,uni,1--10,17--26,1,34,17--26,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,30,2,uni,7--19,5--13,2,35,7--19,5--13,30,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,22.5,2,uni,18--27,4--11,1,37,4--11,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,25,2,uni,2--6,9--21,1,41,9--21,2--6,30,25,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,25,3,uni,2--6,15--25,1,44,15--25,2--6,30,25,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,20,3,uni,16--23,12--22,1,46,12--22,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,35,3,uni,20--28,14--24,2,49,20--28,14--24,35,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,22.5,3,uni,18--27,4--11,2,50,18--27,4--11,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,37.5,3,uni,3--8,17--26,2,52,3--8,17--26,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,40,3,uni,1--10,9--21,2,59,1--10,9--21,40,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,30,3,uni,7--19,15--25,1,61,15--25,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,22.5,4,uni,18--27,9--21,1,64,9--21,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,40,4,uni,1--10,14--24,2,65,1--10,14--24,40,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,20,4,uni,16--23,15--25,2,67,16--23,15--25,20,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,25,4,uni,2--6,12--22,2,68,2--6,12--22,25,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,30,4,uni,7--19,4--11,1,70,4--11,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,37.5,4,uni,3--8,15--25,1,79,15--25,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,35,4,uni,20--28,5--13,2,83,20--28,5--13,35,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,40,5,uni,1--10,12--22,1,86,12--22,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,37.5,5,uni,3--8,17--26,2,88,3--8,17--26,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,22.5,5,uni,18--27,12--22,1,91,12--22,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,35,5,uni,20--28,9--21,1,94,9--21,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,20,5,uni,16--23,14--24,2,95,16--23,14--24,20,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,30,5,uni,7--19,17--26,2,97,7--19,17--26,30,30,0,30,1,0,0,0,0,NA,NA,NA
5,proprio,external,30,25,5,uni,2--6,5--13,2,100,2--6,5--13,25,30,0,30,1,0,0,0,0,NA,NA,NA
5,visual,external,30,22.5,1,uni,7--19,5--13,2,1,7--19,5--13,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,25,1,uni,20--28,15--25,2,4,20--28,15--25,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,30,1,uni,3--8,4--11,1,7,4--11,3--8,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,35,1,uni,1--10,17--26,1,11,17--26,1--10,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,37.5,1,uni,16--23,17--26,1,13,17--26,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,20,1,uni,2--6,12--22,1,16,12--22,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,40,1,uni,18--27,14--24,1,17,14--24,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,22.5,2,uni,7--19,17--26,1,23,17--26,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,20,2,uni,2--6,4--11,1,25,4--11,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,35,2,uni,1--10,14--24,1,29,14--24,1--10,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,37.5,2,uni,16--23,9--21,2,31,16--23,9--21,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,40,2,uni,18--27,5--13,2,32,18--27,5--13,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,30,2,uni,3--8,15--25,1,38,15--25,3--8,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,25,2,uni,20--28,12--22,2,40,20--28,12--22,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,35,3,uni,1--10,4--11,2,43,1--10,4--11,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,37.5,3,uni,16--23,5--13,2,47,16--23,5--13,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,30,3,uni,3--8,14--24,1,53,14--24,3--8,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,20,3,uni,2--6,9--21,2,55,2--6,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,25,3,uni,20--28,12--22,1,56,12--22,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,22.5,3,uni,7--19,17--26,2,58,7--19,17--26,22.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,40,3,uni,18--27,5--13,1,62,5--13,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,22.5,4,uni,7--19,9--21,1,71,9--21,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,25,4,uni,20--28,4--11,1,73,4--11,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,20,4,uni,2--6,17--26,1,74,17--26,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,30,4,uni,3--8,14--24,2,76,3--8,14--24,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,35,4,uni,1--10,5--13,2,77,1--10,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,37.5,4,uni,16--23,12--22,2,80,16--23,12--22,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,40,4,uni,18--27,17--26,2,82,18--27,17--26,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,37.5,5,uni,16--23,4--11,1,85,4--11,16--23,30,37.5,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,25,5,uni,20--28,15--25,1,89,15--25,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,20,5,uni,2--6,4--11,1,92,4--11,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,40,5,uni,18--27,9--21,1,98,9--21,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,22.5,5,uni,7--19,5--13,1,101,5--13,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,30,5,uni,3--8,15--25,1,103,15--25,3--8,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
5,visual,external,30,35,5,uni,1--10,14--24,1,104,14--24,1--10,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
