subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
9,proprio,external,30,20,3,uni,16--23,17--26,1,77,17--26,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,30,3,uni,20--28,15--25,2,81,20--28,15--25,30,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,25,4,uni,3--8,14--24,2,85,3--8,14--24,25,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,35,4,uni,7--19,17--26,1,86,17--26,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,20,4,uni,16--23,17--26,1,89,17--26,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,22.5,4,uni,1--10,5--13,2,102,1--10,5--13,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,40,4,uni,18--27,4--11,2,105,18--27,4--11,40,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,30,4,uni,20--28,5--13,1,106,5--13,20--28,30,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,37.5,4,uni,2--6,9--21,1,110,9--21,2--6,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,30,5,uni,20--28,4--11,2,113,20--28,4--11,30,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,40,5,uni,18--27,14--24,2,114,18--27,14--24,40,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,25,5,uni,3--8,14--24,2,121,3--8,14--24,25,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,22.5,5,uni,1--10,5--13,2,122,1--10,5--13,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,37.5,5,uni,2--6,9--21,2,125,2--6,9--21,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,20,5,uni,16--23,4--11,2,130,16--23,4--11,20,30,0,30,1,0,0,0,0,NA,NA,NA
9,proprio,external,30,35,5,uni,7--19,9--21,1,133,9--21,7--19,30,35,0,30,1,0,0,0,0,NA,NA,NA
