subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
5,visual,internal,30,22.5,4,uni,7--19,15--25,2,50,7--19,15--25,22.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,30,4,uni,2--6,4--11,2,52,2--6,4--11,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,40,4,uni,20--28,14--24,1,54,14--24,20--28,30,40,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,20,4,uni,16--23,9--21,1,56,9--21,16--23,30,20,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,20,5,uni,16--23,12--22,1,58,12--22,16--23,30,20,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,37.5,5,uni,18--27,17--26,2,60,18--27,17--26,37.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,30,5,uni,2--6,5--13,1,62,5--13,2--6,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,35,5,uni,3--8,4--11,1,64,4--11,3--8,30,35,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,40,5,uni,20--28,9--21,1,66,9--21,20--28,30,40,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,25,5,uni,1--10,15--25,2,68,1--10,15--25,25,30,0,30,0.8,0,1,0,0,NA,NA,NA
5,visual,internal,30,22.5,5,uni,7--19,14--24,2,70,7--19,14--24,22.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
