subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
1,visual,internal,30,40,1,uni,20--28,17--26,2,2,20--28,17--26,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,30,1,uni,2--6,15--25,2,4,2--6,15--25,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,37.5,1,uni,18--27,12--22,2,6,18--27,12--22,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,22.5,1,uni,7--19,9--21,1,8,9--21,7--19,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,25,1,uni,1--10,5--13,1,10,5--13,1--10,30,25,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,20,1,uni,16--23,14--24,1,12,14--24,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,35,1,uni,3--8,4--11,2,14,3--8,4--11,35,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,20,2,uni,16--23,17--26,2,16,16--23,17--26,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,22.5,2,uni,7--19,14--24,2,18,7--19,14--24,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,35,2,uni,3--8,9--21,1,20,9--21,3--8,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,37.5,2,uni,18--27,12--22,2,22,18--27,12--22,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,30,2,uni,2--6,4--11,1,24,4--11,2--6,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,25,2,uni,1--10,5--13,2,26,1--10,5--13,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,40,2,uni,20--28,15--25,1,28,15--25,20--28,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,40,3,uni,20--28,9--21,1,30,9--21,20--28,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,22.5,3,uni,7--19,12--22,2,32,7--19,12--22,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,37.5,3,uni,18--27,15--25,2,34,18--27,15--25,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,20,3,uni,16--23,4--11,1,36,4--11,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,25,3,uni,1--10,5--13,2,38,1--10,5--13,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,30,3,uni,2--6,17--26,2,40,2--6,17--26,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,35,3,uni,3--8,14--24,1,42,14--24,3--8,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,40,4,uni,20--28,14--24,2,44,20--28,14--24,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,37.5,4,uni,18--27,4--11,2,46,18--27,4--11,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,20,4,uni,16--23,5--13,1,48,5--13,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,22.5,4,uni,7--19,15--25,1,50,15--25,7--19,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,25,4,uni,1--10,12--22,2,52,1--10,12--22,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,30,4,uni,2--6,17--26,2,54,2--6,17--26,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,35,4,uni,3--8,9--21,1,56,9--21,3--8,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,30,5,uni,2--6,12--22,2,58,2--6,12--22,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,40,5,uni,20--28,5--13,2,60,20--28,5--13,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,20,5,uni,16--23,15--25,1,62,15--25,16--23,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,35,5,uni,3--8,4--11,1,64,4--11,3--8,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,22.5,5,uni,7--19,9--21,1,66,9--21,7--19,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,37.5,5,uni,18--27,14--24,2,68,18--27,14--24,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,internal,30,25,5,uni,1--10,17--26,2,70,1--10,17--26,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,20,1,uni,2--6,4--11,1,1,4--11,2--6,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,40,1,uni,1--10,14--24,2,3,1--10,14--24,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,1,uni,7--19,15--25,2,5,7--19,15--25,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,30,1,uni,20--28,17--26,2,7,20--28,17--26,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,1,uni,3--8,9--21,2,9,3--8,9--21,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,25,1,uni,18--27,5--13,2,11,18--27,5--13,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,35,1,uni,16--23,12--22,1,13,12--22,16--23,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,35,2,uni,16--23,9--21,1,15,9--21,16--23,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,40,2,uni,1--10,15--25,2,17,1--10,15--25,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,2,uni,3--8,12--22,1,19,12--22,3--8,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,20,2,uni,2--6,5--13,2,21,2--6,5--13,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,25,2,uni,18--27,14--24,2,23,18--27,14--24,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,2,uni,7--19,17--26,1,25,17--26,7--19,30,37.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,30,2,uni,20--28,4--11,1,27,4--11,20--28,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,3,uni,7--19,14--24,1,29,14--24,7--19,30,37.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,20,3,uni,2--6,15--25,2,31,2--6,15--25,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,30,3,uni,20--28,5--13,2,33,20--28,5--13,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,40,3,uni,1--10,9--21,1,35,9--21,1--10,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,3,uni,3--8,12--22,1,37,12--22,3--8,30,22.5,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,25,3,uni,18--27,4--11,2,39,18--27,4--11,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,35,3,uni,16--23,17--26,2,41,16--23,17--26,35,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,20,4,uni,2--6,5--13,1,43,5--13,2--6,30,20,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,4,uni,3--8,17--26,2,45,3--8,17--26,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,4,uni,7--19,12--22,2,47,7--19,12--22,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,40,4,uni,1--10,9--21,2,49,1--10,9--21,40,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,30,4,uni,20--28,15--25,1,51,15--25,20--28,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,25,4,uni,18--27,4--11,1,53,4--11,18--27,30,25,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,35,4,uni,16--23,14--24,1,55,14--24,16--23,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,5,uni,3--8,15--25,2,57,3--8,15--25,22.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,40,5,uni,1--10,17--26,1,59,17--26,1--10,30,40,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,35,5,uni,16--23,9--21,1,61,9--21,16--23,30,35,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,25,5,uni,18--27,12--22,2,63,18--27,12--22,25,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,30,5,uni,20--28,4--11,1,65,4--11,20--28,30,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,20,5,uni,2--6,5--13,2,67,2--6,5--13,20,30,0,30,0.8,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,5,uni,7--19,14--24,2,69,7--19,14--24,37.5,30,0,30,0.8,0,0,0,0,NA,NA,NA
