subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
1,visual,external,30,20,2,uni,2--6,5--13,1,32,5--13,2--6,30,20,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,40,2,uni,18--27,15--25,1,37,15--25,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,30,2,uni,3--8,9--21,2,38,3--8,9--21,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,35,3,uni,1--10,5--13,2,47,1--10,5--13,35,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,25,3,uni,20--28,14--24,2,49,20--28,14--24,25,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,3,uni,7--19,4--11,1,50,4--11,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,40,3,uni,18--27,17--26,2,53,18--27,17--26,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,20,3,uni,2--6,9--21,2,55,2--6,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,30,3,uni,3--8,12--22,2,58,3--8,12--22,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,3,uni,16--23,14--24,2,59,16--23,14--24,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,4,uni,16--23,15--25,2,68,16--23,15--25,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,40,4,uni,18--27,4--11,1,70,4--11,18--27,30,40,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,20,4,uni,2--6,9--21,2,73,2--6,9--21,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,35,4,uni,1--10,4--11,1,74,4--11,1--10,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,30,4,uni,3--8,5--13,1,76,5--13,3--8,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,22.5,4,uni,7--19,12--22,1,82,12--22,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,25,4,uni,20--28,17--26,1,83,17--26,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,30,5,uni,3--8,15--25,2,85,3--8,15--25,30,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,35,5,uni,1--10,4--11,1,89,4--11,1--10,30,35,0,30,0.4,0,0,0,0,NA,NA,NA
